X,Y,fid_,stopabbr,stopname,city,county,stopabbr_j,uta_stopid,latitude,longitude,avgboard,avgalight,route,mode,zipcode,avgboard2,avgalight2
-112.032328,41.1865790000001,"4295","636164",2175 W / 4250 S (SB),Roy,Weber,"636164","636164",41.18657900,-112.03232800,"0","1","604",Bus,"84067",0.00000000,0.79000000
-111.995975,41.2515530000001,"4244","636070",Depot Dr  @ 801 S (Ogden Bdo),Ogden,Weber,"636070","636070",41.25155300,-111.99597500,"0","0",F618,Flex Bus,"84404",0.00000000,0.00000000
-111.971001,41.236683,"4282","636140",17Th St @ 369 E,Ogden,Weber,"636140","636140",41.23668300,-111.97100100,"0","0",F618,Flex Bus,"84404",0.00000000,0.00000000
-111.947824,41.2547640000001,"4323","636200",Harrison Blvd @ 452 S,Ogden,Weber,"636200","636200",41.25476400,-111.94782400,"0","0","625",Bus,"84404",0.00000000,0.26000000
-111.970435,41.2167390000001,"4330","636210",Washington Blvd / 27th St (NB),Ogden,Weber,"636210","636210",41.21673900,-111.97043500,"47","59","470, 612",Bus,"84401",46.51000000,58.73000000
-111.96938,41.218619,"4331","636211",26th St / Washington Blvd (WB),Ogden,Weber,"636211","636211",41.21861900,-111.96938000,"0","1","473",Bus,"84401",0.00000000,1.07000000
-111.969702,41.218469,"4332","636212",26th St / Washington Blvd (EB),Ogden,Weber,"636212","636212",41.21846900,-111.96970200,"1","0","473",Bus,"84401",1.00000000,0.00000000
-111.942506,41.1535240000001,"4333","636213",Ridgeline Dr @ 6023 E,South Ogden,Weber,"636213","636213",41.15352400,-111.94250600,"1","1","625",Bus,"84405",0.52000000,1.05000000
-111.93849,41.151525,"4334","636214",Skyline Dr @ 1550 E,South Ogden,Weber,"636214","636214",41.15152500,-111.93849000,"3","4","625",Bus,"84405",3.12000000,4.48000000
-111.970945,41.236792,"4283","636141",17Th St @ 370 E,Ogden,Weber,"636141","636141",41.23679200,-111.97094500,"0","0",F618,Flex Bus,"84404",0.00000000,0.00000000
-111.749686,40.2969350000001,"4401","800006",Center St / 150 E (EB),Vineyard,Utah,"800006","800006",40.29693500,-111.74968600,"0","0","834",Bus,"84059",0.26000000,0.00000000
-111.750364,40.29713,"4402","800007",Center St / 150 E (WB),Vineyard,Utah,"800007","800007",40.29713000,-111.75036400,"0","0","834",Bus,"84059",0.00000000,0.00000000
-111.709832,40.2970690000001,"4408","800016",Center St / 600 W (EB),Orem,Utah,"800016","800016",40.29706900,-111.70983200,"5","1","834",Bus,"84057",4.94000000,1.32000000
-111.709235,40.2972520000001,"4409","800017",Center St / 600 W (WB),Orem,Utah,"800017","800017",40.29725200,-111.70923500,"1","3","834",Bus,"84057",1.30000000,3.42000000
-111.698246,40.297267,"4411","800019",Center St / Orem Blvd (WB),Orem,Utah,"800019","800019",40.29726700,-111.69824600,"10","9","834",Bus,"84057",10.39000000,8.69000000
-111.693432,40.2970270000001,"4412","800020",Center St / State St (EB),Orem,Utah,"800020","800020",40.29702700,-111.69343200,"2","3","834",Bus,"84057",2.08000000,2.90000000
-111.99443,41.26356,"4312","636186",200 N @ 698 W (Ogden BDO),Ogden,Weber,"636186","636186",41.26356000,-111.99443000,"0","0",F618,Flex Bus,"84404",0.00000000,0.00000000
-112.049537,41.1896830000001,"4310","636184",Midland Dr / 4000 S (SB),West Haven,Weber,"636184","636184",41.18968300,-112.04953700,"0","0","604",Bus,"84067",0.26000000,0.00000000
-111.973763,41.222854,"4376","636260",24th St / Grant Ave (WB),Ogden,Weber,"636260","636260",41.22285400,-111.97376300,"67","56","604",Bus,"84401",66.51000000,55.83000000
-111.975701,41.222786,"4377","636261",24th St / Lincoln Ave (EB),Ogden,Weber,"636261","636261",41.22278600,-111.97570100,"0","0","604",Bus,"84401",0.00000000,0.00000000
-112.020774,41.4804770000001,"4384","701002",Us Hwy 89 @ 1630 S,Perry,Box Elder,"701002","701002",41.48047700,-112.02077400,"1","0","630",Bus,"84302",0.52000000,0.00000000
-111.753318,40.308007,"4395","800000",Main St / Vineyard Loop Rd (NB),Vineyard,Utah,"800000","800000",40.30800700,-111.75331800,"0","3","834",Bus,"84059",0.00000000,2.63000000
-111.753554,40.307418,"4396","800001",Main St / Vineyard Loop Rd (SB),Vineyard,Utah,"800001","800001",40.30741800,-111.75355400,"5","0","834",Bus,"84059",4.94000000,0.00000000
-111.838269,40.3934330000001,"4418","801009",State St / 700 E (WB),Lehi,Utah,"801009","801009",40.39343300,-111.83826900,"2","5","850",Bus,"84043",1.56000000,5.00000000
-111.611912,40.1423270000001,"4429","801033",State Hwy @ 1793 S,Springville,Utah,"801033","801033",40.14232700,-111.61191200,"1","1","821, 822",Bus,"84663",1.04000000,1.32000000
-111.9997,41.2632400000001,"4372","636256",200 N @ 900 W,Ogden,Weber,"636256","636256",41.26324000,-111.99970000,"0","0",F618,Flex Bus,"84404",0.00000000,0.00000000
-111.731962,40.281867,"4993","830309",Geneva Rd / 800 S (SB),Orem,Utah,"830309","830309",40.28186700,-111.73196200,"0","1","831",Bus,"84058",0.00000000,1.05000000
-111.7343,40.2961330000001,"4994","830310",Geneva Rd @ 26 S,Vineyard,Utah,"830310","830310",40.29613300,-111.73430000,"1","2","807",Bus,"84059",0.57000000,1.78000000
-111.734763,40.2972940000001,"4995","830311",Mill Rd / Geneva Rd (WB),Vineyard,Utah,"830311","830311",40.29742300,-111.73568400,"2","9","807, 834",Bus,"84059",1.82000000,9.48000000
-111.739706,40.386981,"4421","801014",100 E @ 2148 N,Pleasant Grove,Utah,"801014","801014",40.38698100,-111.73970600,"0","0","807",Bus,"84062",0.07000000,0.21000000
-111.797577,40.431992,"4423","801020",11000 N @ 5800 W,Highland,Utah,"801020","801020",40.43199200,-111.79757700,"0","2","807",Bus,"84003",0.50000000,2.50000000
-111.797339,40.4317740000001,"4424","801021",11000 N @ 5799 W,Highland,Utah,"801021","801021",40.43177400,-111.79733900,"1","0","807",Bus,"84003",0.85000000,0.29000000
-111.811242,40.4319190000001,"4425","801022",11000 N @ 6350 W,Highland,Utah,"801022","801022",40.43191900,-111.81124200,"0","2","807",Bus,"84003",0.36000000,1.57000000
-111.612136,40.1424450000001,"4428","801032",State Hwy @ 1796 S,Springville,Utah,"801032","801032",40.14244500,-111.61213600,"0","1","821, 822",Bus,"84663",0.26000000,0.79000000
-111.661881,40.252616,"4430","801034",Freedom Blvd / Paul Ream Ave (NB),Provo,Utah,"801034","801034",40.25261600,-111.66188100,"5","8","834",Bus,"84604",5.20000000,7.64000000
-111.682385,40.3266820000001,"4431","801038",1600 N @ 567 E,Orem,Utah,"801038","801038",40.32668200,-111.68238500,"0","0","862",Bus,"84097",0.26000000,0.00000000
-111.693763,40.3265400000001,"4434","801042",1600 N @ 152 E,Orem,Utah,"801042","801042",40.32655600,-111.69268100,"0","0","862",Bus,"84057",0.00000000,0.00000000
-111.679491,40.326312,"4435","801043",1600 N @ 695 E,Orem,Utah,"801043","801043",40.32631200,-111.67949100,"0","1","862",Bus,"84097",0.26000000,0.53000000
-111.633803,40.122711,"4441","801063",Express Way Lane @ 1212 E,Spanish Fork,Utah,"801063","801063",40.12271100,-111.63380300,"1","0","821, 822",Bus,"84660",0.78000000,0.00000000
-111.895304,40.659997,"5029",BB153169,Murray Central Station (Bay B),Murray,Salt Lake,BB153169,"153169",40.65999700,-111.89530400,"169","121","47",Bus,"84107",169.14000000,121.15000000
-111.895282,40.660269,"5256",TX153027,Murray Central Station,Murray,Salt Lake,TX153027,"153027",40.66026900,-111.89528200,"500","564","Blue Line, Red Line",TRAX,"84107",499.95638209,564.46445054
-111.811251,40.4316890000001,"4426","801023",11000 N @ 6351 W,Highland,Utah,"801023","801023",40.43168900,-111.81125100,"2","0","807",Bus,"84003",2.20000000,0.07000000
-111.701327,40.3109230000001,"4442","801066",State St / 800 N (SB),Orem,Utah,"801066","801066",40.31092300,-111.70132700,"27","14","850",Bus,"84057",26.76000000,14.48000000
-111.676345,40.2854510000001,"4443","801067",800 E @ 624 S,Orem,Utah,"801067","801067",40.28545100,-111.67634500,"0","0","862",Bus,"84097",0.00000000,0.00000000
-111.665505,40.066405,"4444","801069",Hwy 198 @ 742 N,Salem,Utah,"801069","801069",40.06584200,-111.66581100,"1","0","821, 822",Bus,"84653",1.30000000,0.00000000
-111.666048,40.065935,"4445","801070",Hwy 198 @ 741 N,Salem,Utah,"801070","801070",40.06593500,-111.66604800,"1","2","821, 822",Bus,"84653",0.78000000,1.84000000
-111.662926,40.2991910000001,"4446","801071",300 W / 4900 N (NB),Provo,Utah,"801071","801071",40.29919100,-111.66292600,"3","1","834",Bus,"84604",2.86000000,0.79000000
-111.724162,40.291975,"4448","801075",1200 W @ 251 S,Orem,Utah,"801075","801075",40.29197500,-111.72416200,"0","0","862",Bus,"84058",0.00000000,0.26000000
-111.724227,40.2995970000001,"4449","801076",1200 W @ 148 N,Orem,Utah,"801076","801076",40.29959700,-111.72422700,"1","0","862",Bus,"84057",1.30000000,0.26000000
-111.836793,40.7647660000001,"5242",TX127247,Fort Douglas Station,Salt Lake City,Salt Lake,TX127247,"127247",40.76476600,-111.83679300,"598","559",Red Line,TRAX,"84112",598.36503441,559.16932934
-111.896725,40.688026,"5250",TX136035,Meadowbrook Station,South Salt Lake,Salt Lake,TX136035,"136035",40.68802600,-111.89672500,"288","278","Blue Line, Red Line",TRAX,"84115",287.99387091,278.09828839
-111.894053,40.677155,"5252",TX136045,Murray North Station,Murray,Salt Lake,TX136045,"136045",40.67715500,-111.89405300,"249","221","Blue Line, Red Line",TRAX,"84107",249.32837262,221.33933942
-111.896818,40.7500580000001,"5254",TX136084,900 South Station,Salt Lake City,Salt Lake,TX136084,"136084",40.75005800,-111.89681800,"276","291","Blue Line, Red Line, Green Line",TRAX,"84101",275.96276309,291.03784403
-111.722765,40.3110290000001,"4451","801078",1200 W @ 720 N,Orem,Utah,"801078","801078",40.31102900,-111.72276500,"3","4","862",Bus,"84057",2.86000000,4.48000000
-111.722986,40.311249,"4452","801079",1200 W @ 759 N,Orem,Utah,"801079","801079",40.31124900,-111.72298600,"7","1","862",Bus,"84057",7.27000000,1.05000000
-111.724491,40.303521,"4453","801080",1200 W @ 361 N,Orem,Utah,"801080","801080",40.30352100,-111.72449100,"1","2","862",Bus,"84057",1.04000000,1.84000000
-111.726227,40.2807760000001,"5094",BB830264,Orem Central Station (Bay A),Orem,Utah,BB830264,"830264",40.28077600,-111.72622700,"370","332",830X,Bus,"84058",369.98000000,331.57000000
-111.896432,40.6597580000001,"5099",FR198021,Murray Central Station,Murray,Salt Lake,FR198021,"198021",40.65975800,-111.89643200,"639","642",FrontRunner,FrontRunner,"84107",638.80000000,642.00000000
-111.726206,40.2805430000001,"5083",BB801271,Orem Central Station (Bay E),Orem,Utah,BB801271,"801271",40.28054300,-111.72620600,"25","17","831",Bus,"84058",25.46000000,17.38000000
-111.660919,40.2253260000001,"5084",BB801273,Provo Central Station (Bay D),Provo,Utah,BB801273,"801273",40.22532600,-111.66091900,"11","11","831",Bus,"84601",10.91000000,10.80000000
-111.661438,40.225354,"5085",BB801274,Provo Central Station (Bay B),Provo,Utah,BB801274,"801274",40.22535400,-111.66143800,"119","111","850",Bus,"84601",118.99000000,111.40000000
-111.661434,40.2249640000001,"5087",BB801277,Provo Central Station (Bay L),Provo,Utah,BB801277,"801277",40.22496400,-111.66143400,"16","16","833",Bus,"84601",15.59000000,15.54000000
-111.661215,40.2249360000001,"5088",BB801278,Provo Central Station (Bay M),Provo,Utah,BB801278,"801278",40.22493600,-111.66121500,"28","0","834",Bus,"84601",28.32000000,0.00000000
-111.660886,40.2249120000001,"5089",BB801279,Provo Central Station (Bay N),Provo,Utah,BB801279,"801279",40.22491200,-111.66088600,"3","16","805",Bus,"84601",2.77000000,15.90000000
-111.661221,40.2253260000001,"5090",BB801280,Provo Central Station (Bay C),Provo,Utah,BB801280,"801280",40.22532600,-111.66122100,"137","124","821",Bus,"84601",136.92000000,123.78000000
-111.895403,40.4257160000001,"5091",BB830055,Lehi Station (Bay F),Lehi,Utah,BB830055,"830055",40.42571600,-111.89540300,"7","6","807",Bus,"84043",6.76000000,5.63000000
-111.896118,40.425708,"5092",BB830074,Lehi Station (Bay A),Lehi,Utah,BB830074,"830074",40.42570800,-111.89611800,"83","80","850",Bus,"84043",82.88000000,80.32000000
-111.722103,40.297085,"4406","800012",Center St / 1200 W (EB),Orem,Utah,"800012","800012",40.29708500,-111.72210300,"4","2","834",Bus,"84057",4.16000000,1.58000000
-111.839186,40.393513,"4419","801010",State St / 600 E (EB),Lehi,Utah,"801010","801010",40.39351300,-111.83918600,"6","2","850",Bus,"84043",5.72000000,1.84000000
-111.733924,40.0418680000001,"4420","801013",100 W @ 170 S,Payson,Utah,"801013","801013",40.04186800,-111.73392400,"0","2","821, 822",Bus,"84651",0.00000000,2.11000000
-111.707504,40.325183,"4427","801031",State St / 1600 N (SB),Orem,Utah,"801031","801031",40.32518300,-111.70750400,"25","11","850",Bus,"84057",25.46000000,10.80000000
-111.715732,40.2807230000001,"4456","801098",UVU Fulton Library (EB),Orem,Utah,"801098","801098",40.28072300,-111.71573200,"6","8","807, 831, 862",Bus,"84058",5.98000000,8.16000000
-111.828396,40.389277,"4462","801128",State St / Lehi Main St (EB),Lehi,Utah,"801128","801128",40.38927700,-111.82839600,"11","6","850",Bus,"84043",11.43000000,6.32000000
-111.847091,40.396713,"4463","801129",State St / 100 E (EB),Lehi,Utah,"801129","801129",40.39671300,-111.84709100,"11","4","850",Bus,"84043",10.91000000,3.69000000
-111.785858,39.975697,"4464","801144",Main St / Center St (WB),Santaquin,Utah,"801144","801144",39.97569700,-111.78585800,"0","1","805",Bus,"84655",0.00000000,1.00000000
-111.777672,39.9757040000001,"4465","801147",Main St / 400 E (WB),Santaquin,Utah,"801147","801147",39.97570400,-111.77767200,"1","6","805",Bus,"84655",0.64000000,5.71000000
-111.736619,40.297786,"4405","800010",Mill Rd / Center St (EB),Vineyard,Utah,"800010","800010",40.29778600,-111.73661900,"7","2","834",Bus,"84059",7.27000000,2.11000000
-111.878751,40.5453430000001,"5273",TX198093,Crescent View Station,Sandy,Salt Lake,TX198093,"198093",40.54534300,-111.87875100,"129","126",Blue Line,TRAX,"84070",128.52445302,126.12283477
-111.882335,40.7223240000001,"5281",TX198142,300 East Station,South Salt Lake,Salt Lake,TX198142,"198142",40.72232400,-111.88233500,"76","66",S-Line,TRAX,"84115",76.00000000,65.50000000
-111.724311,40.304855,"4450","801077",1200 W @ 404 N,Orem,Utah,"801077","801077",40.30485500,-111.72431100,"2","1","862",Bus,"84057",2.08000000,1.32000000
-111.946565,40.7716820000001,"5120",MT116012,1940 W. Station Micro-Transit,Salt Lake City,Salt Lake,MT116012,"116012",40.77168200,-111.94656500,"0","0","Microtransit, no ridership avail",Microtransit,"84107",0.00000000,0.00000000
-111.676546,40.312467,"4485","801214",800 E @ 838 N,Orem,Utah,"801214","801214",40.31246700,-111.67654600,"2","4","862",Bus,"84097",2.08000000,4.48000000
-111.676544,40.3048640000001,"4486","801215",800 E @ 412 N,Orem,Utah,"801215","801215",40.30486400,-111.67654400,"0","0","862",Bus,"84097",0.00000000,0.26000000
-111.662303,40.2400940000001,"4499","801244",Freedom Blvd / 500 N (SB),Provo,Utah,"801244","801244",40.24009400,-111.66230300,"1","6","834",Bus,"84601",0.52000000,5.53000000
-111.980504,40.3586490000001,"4438","801051",Sparrowhawk Way @ 7746 N,Eagle Mountain,Utah,"801051","801051",40.35864900,-111.98050400,"14","18","806",Bus,"84005",14.43000000,18.33000000
-111.931822,40.3990240000001,"4439","801052",Harvest Hills Blvd @ 478 W,Saratoga Springs,Utah,"801052","801052",40.39902400,-111.93182200,"9","1","806",Bus,"84045",8.82000000,0.93000000
-111.860149,40.4058900000001,"4468","801150",State St / 1500 N (EB),Lehi,Utah,"801150","801150",40.40589000,-111.86014900,"4","1","850",Bus,"84043",3.90000000,0.79000000
-111.619127,40.1990970000001,"4469","801154",State St. @ 2931 S,Provo,Utah,"801154","801154",40.19909700,-111.61912700,"7","39","821, 822",Bus,"84606",7.27000000,39.24000000
-111.749229,40.392094,"4473","801173",2600 N @ 556 W,Pleasant Grove,Utah,"801173","801173",40.39209400,-111.74922900,"0","2","807",Bus,"84062",0.14000000,2.07000000
-111.772148,40.3958480000001,"4475","801175",Mt Timpanogos Blvd @ 899 N,American Fork,Utah,"801175","801175",40.39584800,-111.77214800,"2","2","807",Bus,"84003",1.64000000,2.35000000
-111.772319,40.395676,"4476","801176",Mt Timpanogos Blvd @ 898 N,American Fork,Utah,"801176","801176",40.39567600,-111.77231900,"3","1","807",Bus,"84003",3.48000000,1.28000000
-111.906399,40.6273380000001,"3200","198570",MRSC OPERATOR RELIEF,Midvale,Salt Lake,"198570","198570",40.62733800,-111.90639900,"4","1",Inactive,Bus,"84047",3.51636873,1.20000000
-111.908301,40.7617210000001,"5180",TX101404,Salt Lake Central Station,Salt Lake City,Salt Lake,TX101404,"101404",40.76172100,-111.90830100,"691","588",Blue Line,TRAX,"84101",690.81896927,588.31505027
-111.773326,40.4295540000001,"4457","801107",4800 W @ 10892 N,Highland,Utah,"801107","801107",40.42955400,-111.77332600,"0","2","807",Bus,"84003",0.21000000,2.07000000
-111.902558,40.7660960000001,"5181",TX101405,Planetarium Station,Salt Lake City,Salt Lake,TX101405,"101405",40.76609600,-111.90255800,"534","478",Blue Line,TRAX,"84101",533.73135948,478.22317092
-111.906778,40.765022,"5182",TX101406,Old Greektown Station,Salt Lake City,Salt Lake,TX101406,"101406",40.76502200,-111.90677800,"267","229",Blue Line,TRAX,"84101",266.81605103,229.26966663
-111.866875,40.4114060000001,"4458","801122",State St / 1870 N (WB),Lehi,Utah,"801122","801122",40.41140600,-111.86687500,"1","4","850",Bus,"84043",1.04000000,3.95000000
-112.024764,40.5583950000001,"5185",TX101717,South Jordan Parkway Station,South Jordan,Salt Lake,TX101717,"101717",40.55839500,-112.02476400,"45","41",Red Line,TRAX,"84095",44.59478118,41.48076923
-112.024871,40.568807,"5187",TX101719,5600 W. Old Bingham Hwy Station,West Jordan,Salt Lake,TX101719,"101719",40.56880700,-112.02487100,"36","40",Red Line,TRAX,"84088",35.52532468,40.05864136
-111.866655,40.410874,"4459","801123",State St / 1870 N (EB),Lehi,Utah,"801123","801123",40.41087400,-111.86665500,"5","1","850",Bus,"84043",4.94000000,1.05000000
-111.813926,40.3818640000001,"4460","801126",State St / Pacific Dr. (NB),American Fork,Utah,"801126","801126",40.38186400,-111.81392600,"5","9","850",Bus,"84003",4.68000000,9.22000000
-111.827426,40.3891780000001,"4461","801127",State St / Lehi Main St (WB),Lehi,Utah,"801127","801127",40.38917800,-111.82742600,"5","16","850",Bus,"84043",5.46000000,16.06000000
-111.664979,40.2218120000001,"4494","801231",920 S @ 328 W,Provo,Utah,"801231","801231",40.22181200,-111.66497900,"0","1","833",Bus,"84601",0.00000000,0.53000000
-111.662148,40.2501780000001,"4496","801241",Freedom Blvd / Cougar Blvd (SB),Provo,Utah,"801241","801241",40.25017800,-111.66214800,"7","2","834",Bus,"84604",7.01000000,2.37000000
-111.724402,40.2994820000001,"4455","801095",1200 W @ 117 N,Orem,Utah,"801095","801095",40.29948200,-111.72440200,"1","1","862",Bus,"84057",0.52000000,1.05000000
-111.908296,40.7625330000001,"5177",TX101394,Salt Lake Central Station,Salt Lake City,Salt Lake,TX101394,"101394",40.76253300,-111.90829600,"691","588",Blue Line,TRAX,"84101",690.81896927,588.31505027
-111.855048,40.402341,"4514","802016",State St / 300 W (WB),Lehi,Utah,"802016","802016",40.40234100,-111.85504800,"2","5","850",Bus,"84043",1.82000000,5.00000000
